"cmplnt_num","cmplnt_fr_dt","cmplnt_fr_tm","cmplnt_to_dt","cmplnt_to_tm","addr_pct_cd","rpt_dt","ky_cd","ofns_desc","pd_cd","pd_desc","crm_atpt_cptd_cd","law_cat_cd","boro_nm","loc_of_occur_desc","prem_typ_desc","juris_desc","jurisdiction_code","parks_nm","hadevelopt","housing_psa","x_coord_cd","y_coord_cd","susp_age_group","susp_race","susp_sex","transit_district","latitude","longitude","lat_lon","patrol_boro","station_name","vic_age_group","vic_race","vic_sex"
"10006496","2006-01-05T00:00:00.000","15:30:00",,"(null)","14","2006-01-05T00:00:00.000","113","FORGERY","729","FORGERY,ETC.,UNCLASSIFIED-FELO","COMPLETED","FELONY","MANHATTAN","FRONT OF","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","986982","212197","(null)","(null)","(null)",,"40.74911","-73.990139","(40.74911, -73.990139)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","D"
"10006497","2005-11-14T00:00:00.000","18:00:00","2006-01-05T00:00:00.000","17:48:00","14","2006-01-05T00:00:00.000","341","PETIT LARCENY","307","LARCENY,PETIT BY DISHONEST EMP","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","COMMERCIAL BUILDING","N.Y. POLICE DEPT","0","(null)","(null)","(null)","988190","215311","(null)","(null)","(null)",,"40.757656","-73.985776","(40.757656, -73.985776)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","D"
"10006498","2006-01-05T00:00:00.000","17:30:00","2006-01-05T00:00:00.000","17:34:00","14","2006-01-05T00:00:00.000","113","FORGERY","729","FORGERY,ETC.,UNCLASSIFIED-FELO","COMPLETED","FELONY","MANHATTAN","FRONT OF","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","985679","213954","(null)","(null)","(null)",,"40.75393917","-73.99484365","(40.75393917, -73.99484365)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","E"
"10006500","2006-01-05T00:00:00.000","18:35:00",,"(null)","14","2006-01-05T00:00:00.000","111","POSSESSION OF STOLEN PROPERTY","494","STOLEN PROPERTY 2,1,POSSESSION","COMPLETED","FELONY","MANHATTAN","(null)","TRANSIT - NYC SUBWAY","N.Y. TRANSIT POLICE","1","(null)","(null)","(null)","987078","215157","(null)","(null)","(null)","1","40.75723226","-73.98979219","(40.75723226, -73.98979219)","PATROL BORO MAN SOUTH","42 ST.-PORT AUTHORITY BUS TERM","(null)","UNKNOWN","E"
"10006503","2006-01-05T00:00:00.000","16:18:00",,"(null)","14","2006-01-05T00:00:00.000","105","ROBBERY","399","ROBBERY,COMMERCIAL UNCLASSIFIED","COMPLETED","FELONY","MANHATTAN","INSIDE","COMMERCIAL BUILDING","N.Y. POLICE DEPT","0","(null)","(null)","(null)","987430","211215","(null)","(null)","(null)",,"40.746412","-73.988522","(40.746412, -73.988522)","PATROL BORO MAN SOUTH","(null)","25-44","UNKNOWN","M"
"10006504","2006-01-05T00:00:00.000","20:50:00","2006-01-05T00:00:00.000","20:55:00","14","2006-01-05T00:00:00.000","113","FORGERY","729","FORGERY,ETC.,UNCLASSIFIED-FELO","COMPLETED","FELONY","MANHATTAN","INSIDE","CHAIN STORE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","987220","212676","(null)","(null)","(null)",,"40.750423","-73.98928","(40.750423, -73.98928)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","D"
"10006506","2006-01-05T00:00:00.000","21:05:00","2006-01-05T00:00:00.000","21:15:00","14","2006-01-05T00:00:00.000","341","PETIT LARCENY","339","LARCENY,PETIT FROM OPEN AREAS,","COMPLETED","MISDEMEANOR","MANHATTAN","(null)","TRANSIT - NYC SUBWAY","N.Y. TRANSIT POLICE","1","(null)","(null)","(null)","986061","213320","(null)","(null)","(null)","2","40.75219043","-73.99346359","(40.75219043, -73.99346359)","PATROL BORO MAN SOUTH","34 ST.-PENN STATION","(null)","UNKNOWN","E"
"10006509","2006-01-05T00:00:00.000","16:30:00","2006-01-05T00:00:00.000","16:30:00","14","2006-01-05T00:00:00.000","341","PETIT LARCENY","333","LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","COMMERCIAL BUILDING","N.Y. POLICE DEPT","0","(null)","(null)","(null)","987220","212676","(null)","(null)","(null)",,"40.750423","-73.98928","(40.750423, -73.98928)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","D"
"10006510","2006-01-05T00:00:00.000","22:25:00","2006-01-05T00:00:00.000","22:27:00","14","2006-01-05T00:00:00.000","235","DANGEROUS DRUGS","567","MARIJUANA, POSSESSION 4 & 5","COMPLETED","MISDEMEANOR","MANHATTAN","FRONT OF","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","985615","212515","(null)","(null)","(null)",,"40.749982","-73.995071","(40.749982, -73.995071)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","E"
"10006511","2005-12-30T00:00:00.000","09:45:00",,"(null)","14","2006-01-05T00:00:00.000","341","PETIT LARCENY","339","LARCENY,PETIT FROM OPEN AREAS,","COMPLETED","MISDEMEANOR","MANHATTAN","FRONT OF","COMMERCIAL BUILDING","N.Y. POLICE DEPT","0","(null)","(null)","(null)","988718","214409","(null)","(null)","(null)",,"40.755179","-73.983871","(40.755179, -73.983871)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","D"
"10006512","2006-01-05T00:00:00.000","14:45:00","2006-01-05T00:00:00.000","14:50:00","14","2006-01-05T00:00:00.000","341","PETIT LARCENY","333","LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","JEWELRY","N.Y. POLICE DEPT","0","(null)","(null)","(null)","986454","213101","(null)","BLACK","M",,"40.751591","-73.992043","(40.751591, -73.992043)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","D"
"10006513","2006-01-04T00:00:00.000","19:10:00","2006-01-04T00:00:00.000","19:15:00","14","2006-01-05T00:00:00.000","341","PETIT LARCENY","338","LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","MANHATTAN","(null)","GYM/FITNESS FACILITY","N.Y. POLICE DEPT","0","(null)","(null)","(null)","987728","214480","(null)","(null)","(null)",,"40.75537384","-73.98744633","(40.75537384, -73.98744633)","PATROL BORO MAN SOUTH","(null)","25-44","WHITE","M"
"10006514","2006-01-05T00:00:00.000","20:11:00",,"(null)","14","2006-01-05T00:00:00.000","113","FORGERY","729","FORGERY,ETC.,UNCLASSIFIED-FELO","COMPLETED","FELONY","MANHATTAN","INSIDE","CLOTHING/BOUTIQUE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","990190","213903","(null)","(null)","(null)",,"40.75379","-73.978558","(40.75379, -73.978558)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","D"
"10006516","2006-01-05T00:00:00.000","22:20:00","2006-01-05T00:00:00.000","22:25:00","14","2006-01-05T00:00:00.000","341","PETIT LARCENY","339","LARCENY,PETIT FROM OPEN AREAS,","COMPLETED","MISDEMEANOR","MANHATTAN","(null)","TRANSIT - NYC SUBWAY","N.Y. TRANSIT POLICE","1","(null)","(null)","(null)","987639","212445","(null)","(null)","(null)","2","40.74978831","-73.98776859","(40.74978831, -73.98776859)","PATROL BORO MAN SOUTH","34 ST.-HERALD SQ.","(null)","UNKNOWN","D"
"10006517","2006-01-06T00:00:00.000","04:20:00","2006-01-06T00:00:00.000","04:20:00","14","2006-01-06T00:00:00.000","106","FELONY ASSAULT","106","ASSAULT POLICE/PEACE OFFICER","COMPLETED","FELONY","MANHATTAN","(null)","TRANSIT - NYC SUBWAY","N.Y. TRANSIT POLICE","1","(null)","(null)","(null)","987639","212445","(null)","(null)","(null)","2","40.74978831","-73.98776859","(40.74978831, -73.98776859)","PATROL BORO MAN SOUTH","34 ST.-HERALD SQ.","25-44","BLACK","M"
"10006518","2006-01-02T00:00:00.000","00:01:00",,"(null)","14","2006-01-06T00:00:00.000","341","PETIT LARCENY","339","LARCENY,PETIT FROM OPEN AREAS,","COMPLETED","MISDEMEANOR","MANHATTAN","(null)","TRANSIT - NYC SUBWAY","N.Y. TRANSIT POLICE","1","(null)","(null)","(null)","988017","214638","(null)","UNKNOWN","U","1","40.75580739","-73.98640311","(40.75580739, -73.98640311)","PATROL BORO MAN SOUTH","42 ST.-TIMES SQUARE","25-44","WHITE","M"
"10006519","2006-01-02T00:00:00.000","08:20:00",,"(null)","17","2006-01-02T00:00:00.000","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","BAR/NIGHT CLUB","N.Y. POLICE DEPT","0","(null)","(null)","(null)","990244","210843","(null)","(null)","(null)",,"40.745393","-73.978365","(40.745393, -73.978365)","PATROL BORO MAN SOUTH","(null)","25-44","WHITE HISPANIC","M"
"10006521","2005-12-28T00:00:00.000","19:00:00",,"(null)","17","2006-01-02T00:00:00.000","109","GRAND LARCENY","438","LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","COMPLETED","FELONY","MANHATTAN","INSIDE","BAR/NIGHT CLUB","N.Y. POLICE DEPT","0","(null)","(null)","(null)","993691","216331","(null)","UNKNOWN","U",,"40.760453","-73.965919","(40.760453, -73.965919)","PATROL BORO MAN SOUTH","(null)","45-64","WHITE","F"
"10006522","2005-12-24T00:00:00.000","16:00:00","2005-12-24T00:00:00.000","17:00:00","17","2006-01-01T00:00:00.000","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","CLOTHING/BOUTIQUE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","992999","216863","25-44","BLACK","M",,"40.761913","-73.968415","(40.761913, -73.968415)","PATROL BORO MAN SOUTH","(null)","18-24","BLACK","F"
"10006524","2006-01-02T00:00:00.000","19:40:00","2006-01-02T00:00:00.000","20:40:00","17","2006-01-04T00:00:00.000","361","OFF. AGNST PUB ORD SENSBLTY &","639","AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","HOSPITAL","N.Y. POLICE DEPT","0","(null)","(null)","(null)","991266","209676","(null)","WHITE","F",,"40.742188","-73.974679","(40.742188, -73.974679)","PATROL BORO MAN SOUTH","(null)","25-44","WHITE","F"
"10006525","2006-01-01T00:00:00.000","12:00:00","2006-01-01T00:00:00.000","13:00:00","17","2006-01-01T00:00:00.000","109","GRAND LARCENY","438","LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","COMPLETED","FELONY","MANHATTAN","INSIDE","CHURCH","N.Y. POLICE DEPT","0","(null)","(null)","(null)","992281","212277","(null)","(null)","(null)",,"40.749325","-73.971015","(40.749325, -73.971015)","PATROL BORO MAN SOUTH","(null)","65+","WHITE","F"
"10006526","2005-12-24T00:00:00.000","19:00:00","2006-01-02T00:00:00.000","01:00:00","17","2006-01-02T00:00:00.000","109","GRAND LARCENY","438","LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","COMPLETED","FELONY","MANHATTAN","INSIDE","DOCTOR/DENTIST OFFICE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","989579","212277","(null)","(null)","(null)",,"40.749327","-73.980764","(40.749327, -73.980764)","PATROL BORO MAN SOUTH","(null)","25-44","WHITE","M"
"10006532","2006-01-05T00:00:00.000","13:10:00",,"(null)","17","2006-01-05T00:00:00.000","352","CRIMINAL TRESPASS","205","TRESPASS 2, CRIMINAL","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","HOTEL/MOTEL","N.Y. POLICE DEPT","0","(null)","(null)","(null)","991641","212630","(null)","(null)","(null)",,"40.750294","-73.973324","(40.750294, -73.973324)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","D"
"10006534","2005-10-01T00:00:00.000","09:00:00","2005-11-01T00:00:00.000","09:01:00","17","2006-01-05T00:00:00.000","109","GRAND LARCENY","438","LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","COMPLETED","FELONY","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","994193","215733","(null)","(null)","(null)",,"40.758808","-73.964109","(40.758808, -73.964109)","PATROL BORO MAN SOUTH","(null)","65+","WHITE","F"
"10006535","2006-01-05T00:00:00.000","16:30:00","2006-01-05T00:00:00.000","16:30:00","17","2006-01-05T00:00:00.000","578","HARRASSMENT 2","637","HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","MANHATTAN","(null)","OTHER","N.Y. POLICE DEPT","0","(null)","(null)","(null)","992351","214645","25-44","WHITE HISPANIC","M",,"40.75582369","-73.97075964","(40.75582369, -73.97075964)","PATROL BORO MAN SOUTH","(null)","18-24","WHITE HISPANIC","M"
"10006537","2006-01-05T00:00:00.000","14:45:00","2006-01-05T00:00:00.000","15:00:00","17","2006-01-05T00:00:00.000","348","VEHICLE AND TRAFFIC LAWS","916","LEAVING SCENE-ACCIDENT-PERSONA","COMPLETED","MISDEMEANOR","MANHATTAN","FRONT OF","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","991262","210439","(null)","UNKNOWN","U",,"40.744281","-73.974694","(40.744281, -73.974694)","PATROL BORO MAN SOUTH","(null)","25-44","WHITE","F"
"10006538","2006-01-04T00:00:00.000","22:45:00","2006-01-04T00:00:00.000","22:50:00","17","2006-01-04T00:00:00.000","344","ASSAULT 3 & RELATED OFFENSES","101","ASSAULT 3","COMPLETED","MISDEMEANOR","MANHATTAN","FRONT OF","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","994657","215796","18-24","BLACK","M",,"40.75898048","-73.96243441","(40.75898048, -73.96243441)","PATROL BORO MAN SOUTH","(null)","18-24","BLACK","F"
"10006539","2006-01-05T00:00:00.000","19:30:00","2006-01-05T00:00:00.000","20:15:00","17","2006-01-05T00:00:00.000","107","BURGLARY","223","BURGLARY,RESIDENCE,NIGHT","COMPLETED","FELONY","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","990757","211035","(null)","(null)","(null)",,"40.745918","-73.976514","(40.745918, -73.976514)","PATROL BORO MAN SOUTH","(null)","25-44","WHITE","M"
"10006542","2006-01-04T00:00:00.000","14:45:00",,"(null)","18","2006-01-04T00:00:00.000","126","MISCELLANEOUS PENAL LAW","761","BRIBERY, POLICE OFFICER","ATTEMPTED","FELONY","MANHATTAN","(null)","TRANSIT - NYC SUBWAY","N.Y. TRANSIT POLICE","1","(null)","(null)","(null)","988099","217000","(null)","(null)","(null)","1","40.76229044","-73.98610578","(40.76229044, -73.98610578)","PATROL BORO MAN SOUTH","50 STREET","(null)","UNKNOWN","E"
"10006543","2006-01-04T00:00:00.000","23:55:00","2006-01-05T00:00:00.000","00:10:00","18","2006-01-05T00:00:00.000","235","DANGEROUS DRUGS","511","CONTROLLED SUBSTANCE, POSSESSI","COMPLETED","MISDEMEANOR","MANHATTAN","FRONT OF","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","987326","216531","(null)","(null)","(null)",,"40.761006","-73.988895","(40.761006, -73.988895)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","E"
"10006544","2005-12-30T00:00:00.000","12:00:00",,"(null)","18","2006-01-04T00:00:00.000","341","PETIT LARCENY","338","LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","GYM/FITNESS FACILITY","N.Y. POLICE DEPT","0","(null)","(null)","(null)","988324","215536","(null)","(null)","(null)",,"40.758273","-73.985293","(40.758273, -73.985293)","PATROL BORO MAN SOUTH","(null)","18-24","WHITE HISPANIC","M"
"10006545","2006-01-01T00:00:00.000","16:15:00","2006-01-01T00:00:00.000","16:30:00","18","2006-01-01T00:00:00.000","109","GRAND LARCENY","438","LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","COMPLETED","FELONY","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","987950","219514","25-44","WHITE","M",,"40.769193","-73.98664","(40.769193, -73.98664)","PATROL BORO MAN SOUTH","(null)","25-44","WHITE HISPANIC","F"
"10006546","2005-12-18T00:00:00.000","18:00:00","2005-12-18T00:00:00.000","19:00:00","18","2006-01-04T00:00:00.000","341","PETIT LARCENY","338","LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","FAST FOOD","N.Y. POLICE DEPT","0","(null)","(null)","(null)","990410","214824","(null)","(null)","(null)",,"40.756317","-73.977763","(40.756317, -73.977763)","PATROL BORO MAN SOUTH","(null)","<18","WHITE HISPANIC","M"
"10006547","2006-01-02T00:00:00.000","17:15:00",,"(null)","18","2006-01-02T00:00:00.000","578","HARRASSMENT 2","637","HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","986414","216743","45-64","WHITE HISPANIC","M",,"40.761587","-73.992186","(40.761587, -73.992186)","PATROL BORO MAN SOUTH","(null)","45-64","WHITE HISPANIC","F"
"10006548","2006-01-02T00:00:00.000","19:50:00",,"(null)","18","2006-01-02T00:00:00.000","578","HARRASSMENT 2","637","HARASSMENT,SUBD 1,CIVILIAN","COMPLETED","VIOLATION","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","986305","219332","<18","ASIAN / PACIFIC ISLANDER","F",,"40.768694","-73.992578","(40.768694, -73.992578)","PATROL BORO MAN SOUTH","(null)","45-64","ASIAN / PACIFIC ISLANDER","F"
"10006549","2006-01-04T00:00:00.000","16:24:00","2006-01-04T00:00:00.000","16:30:00","18","2006-01-04T00:00:00.000","109","GRAND LARCENY","433","LARCENY,GRAND FROM STORE-SHOPL","COMPLETED","FELONY","MANHATTAN","INSIDE","DEPARTMENT STORE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","990882","216203","(null)","(null)","(null)",,"40.760103","-73.976059","(40.760103, -73.976059)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","D"
"10006550","2005-12-29T00:00:00.000","21:30:00","2005-12-29T00:00:00.000","21:45:00","18","2006-01-04T00:00:00.000","109","GRAND LARCENY","438","LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","COMPLETED","FELONY","MANHATTAN","INSIDE","FAST FOOD","N.Y. POLICE DEPT","0","(null)","(null)","(null)","988451","215759","(null)","(null)","(null)",,"40.758887","-73.984834","(40.758887, -73.984834)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","F"
"10006551","2005-12-07T00:00:00.000","19:30:00",,"(null)","18","2006-01-03T00:00:00.000","341","PETIT LARCENY","339","LARCENY,PETIT FROM OPEN AREAS,","COMPLETED","MISDEMEANOR","MANHATTAN","(null)","PARK/PLAYGROUND","N.Y. POLICE DEPT","0","(null)","(null)","(null)","990693","215862","(null)","(null)","(null)",,"40.75916541","-73.97674298","(40.75916541, -73.97674298)","PATROL BORO MAN SOUTH","(null)","25-44","WHITE","F"
"10006555","2006-01-02T00:00:00.000","10:00:00",,"(null)","18","2006-01-02T00:00:00.000","109","GRAND LARCENY","415","LARCENY,GRAND FROM PERSON,PICK","COMPLETED","FELONY","MANHATTAN","(null)","RESTAURANT/DINER","N.Y. POLICE DEPT","0","(null)","(null)","(null)","989040","214989","(null)","UNKNOWN","U",,"40.7567703","-73.98271037","(40.7567703, -73.98271037)","PATROL BORO MAN SOUTH","(null)","45-64","WHITE","M"
"10006557","2006-01-04T00:00:00.000","13:00:00","2006-01-04T00:00:00.000","13:00:00","18","2006-01-05T00:00:00.000","361","OFF. AGNST PUB ORD SENSBLTY &","639","AGGRAVATED HARASSMENT 2","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","PUBLIC BUILDING","N.Y. POLICE DEPT","0","(null)","(null)","(null)","989026","215890","65+","WHITE","M",,"40.759243","-73.982757","(40.759243, -73.982757)","PATROL BORO MAN SOUTH","(null)","45-64","WHITE","F"
"10006558","2006-01-03T00:00:00.000","15:00:00",,"(null)","18","2006-01-04T00:00:00.000","109","GRAND LARCENY","401","LARCENY,GRAND BY ACQUIRING LOS","COMPLETED","FELONY","MANHATTAN","INSIDE","HOTEL/MOTEL","N.Y. POLICE DEPT","0","(null)","(null)","(null)","989202","217133","(null)","(null)","(null)",,"40.762656","-73.982122","(40.762656, -73.982122)","PATROL BORO MAN SOUTH","(null)","25-44","UNKNOWN","F"
"10006559","2005-11-05T00:00:00.000","18:44:00","2005-11-18T00:00:00.000","16:52:00","18","2006-01-05T00:00:00.000","109","GRAND LARCENY","405","LARCENY,GRAND BY THEFT OF CREDIT CARD","COMPLETED","FELONY","MANHATTAN","INSIDE","COMMERCIAL BUILDING","N.Y. POLICE DEPT","0","(null)","(null)","(null)","990536","215053","(null)","(null)","(null)",,"40.756945","-73.97731","(40.756945, -73.97731)","PATROL BORO MAN SOUTH","(null)","25-44","WHITE","F"
"10006561","2005-12-22T00:00:00.000","16:00:00",,"(null)","18","2006-01-05T00:00:00.000","341","PETIT LARCENY","321","LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","MANHATTAN","(null)","OTHER","N.Y. POLICE DEPT","0","(null)","(null)","(null)","985231","217395","(null)","(null)","(null)",,"40.76337539","-73.9964587","(40.76337539, -73.9964587)","PATROL BORO MAN SOUTH","(null)","45-64","WHITE","F"
"10006562","2005-12-09T00:00:00.000","16:55:00","2005-12-09T00:00:00.000","16:56:00","18","2006-01-05T00:00:00.000","109","GRAND LARCENY","438","LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","COMPLETED","FELONY","MANHATTAN","INSIDE","RESTAURANT/DINER","N.Y. POLICE DEPT","0","(null)","(null)","(null)","986995","216865","(null)","(null)","(null)",,"40.761921","-73.990089","(40.761921, -73.990089)","PATROL BORO MAN SOUTH","(null)","25-44","WHITE","M"
"10006563","2005-12-31T00:00:00.000","12:00:00",,"(null)","18","2006-01-05T00:00:00.000","113","FORGERY","729","FORGERY,ETC.,UNCLASSIFIED-FELO","COMPLETED","FELONY","MANHATTAN","FRONT OF","RESTAURANT/DINER","N.Y. POLICE DEPT","0","(null)","(null)","(null)","988541","217797","(null)","(null)","(null)",,"40.76448","-73.984508","(40.76448, -73.984508)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","D"
"10006564","2006-01-05T00:00:00.000","18:15:00","2006-01-05T00:00:00.000","18:20:00","18","2006-01-05T00:00:00.000","352","CRIMINAL TRESPASS","205","TRESPASS 2, CRIMINAL","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","987500","217777","(null)","(null)","(null)",,"40.764425","-73.988264","(40.764425, -73.988264)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","E"
"10006565","2005-01-05T00:00:00.000","15:15:00",,"(null)","18","2006-01-05T00:00:00.000","341","PETIT LARCENY","339","LARCENY,PETIT FROM OPEN AREAS,","COMPLETED","MISDEMEANOR","MANHATTAN","OPPOSITE OF","(null)","N.Y. POLICE DEPT","0","(null)","(null)","(null)","989780","218177","(null)","(null)","(null)",,"40.76552011","-73.9800367","(40.76552011, -73.9800367)","PATROL BORO MAN SOUTH","(null)","65+","WHITE","F"
"10006567","2006-01-05T00:00:00.000","08:00:00","2006-01-05T00:00:00.000","18:00:00","18","2006-01-05T00:00:00.000","107","BURGLARY","221","BURGLARY,RESIDENCE,DAY","COMPLETED","FELONY","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","986918","217653","(null)","UNKNOWN","U",,"40.764085","-73.990368","(40.764085, -73.990368)","PATROL BORO MAN SOUTH","(null)","25-44","WHITE","F"
"10006568","2006-01-05T00:00:00.000","19:25:00",,"(null)","18","2006-01-05T00:00:00.000","341","PETIT LARCENY","333","LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","GROCERY/BODEGA","N.Y. POLICE DEPT","0","(null)","(null)","(null)","989127","219109","(null)","(null)","(null)",,"40.768081","-73.98239","(40.768081, -73.98239)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","D"
"10006570","2005-12-31T00:00:00.000","00:40:00",,"(null)","18","2006-01-05T00:00:00.000","126","MISCELLANEOUS PENAL LAW","112","MENACING 1ST DEGREE (VICT NOT","COMPLETED","FELONY","MANHATTAN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","987202","216308","(null)","WHITE HISPANIC","M",,"40.760392","-73.989344","(40.760392, -73.989344)","PATROL BORO MAN SOUTH","(null)","18-24","WHITE HISPANIC","M"
"10006572","2005-12-10T00:00:00.000","04:15:00","2005-12-10T00:00:00.000","04:20:00","18","2006-01-05T00:00:00.000","106","FELONY ASSAULT","109","ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","MANHATTAN","INSIDE","PARKING LOT/GARAGE (PRIVATE)","N.Y. POLICE DEPT","0","(null)","(null)","(null)","988048","216130","(null)","UNKNOWN","M",,"40.759905","-73.98629","(40.759905, -73.98629)","PATROL BORO MAN SOUTH","(null)","25-44","BLACK","M"
"10006573","2005-12-06T00:00:00.000","09:00:00","2006-01-04T00:00:00.000","12:30:00","18","2006-01-05T00:00:00.000","109","GRAND LARCENY","438","LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED","COMPLETED","FELONY","MANHATTAN","INSIDE","COMMERCIAL BUILDING","N.Y. POLICE DEPT","0","(null)","(null)","(null)","989861","216470","(null)","(null)","(null)",,"40.760837","-73.979743","(40.760837, -73.979743)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","D"
"10006574","2006-01-05T00:00:00.000","20:30:00","2006-01-05T00:00:00.000","20:51:00","18","2006-01-05T00:00:00.000","341","PETIT LARCENY","333","LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","CHAIN STORE","N.Y. POLICE DEPT","0","(null)","(null)","(null)","988324","215536","(null)","(null)","(null)",,"40.758273","-73.985293","(40.758273, -73.985293)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","D"
"10006576","2005-12-31T00:00:00.000","22:30:00","2006-01-01T00:00:00.000","06:30:00","18","2006-01-05T00:00:00.000","351","CRIMINAL MISCHIEF & RELATED OF","254","MISCHIEF, CRIMINAL 4, OF MOTOR","COMPLETED","MISDEMEANOR","MANHATTAN","OPPOSITE OF","STREET","N.Y. POLICE DEPT","0","(null)","(null)","(null)","992489","217000","(null)","(null)","(null)",,"40.76228744","-73.97025865","(40.76228744, -73.97025865)","PATROL BORO MAN SOUTH","(null)","45-64","BLACK","M"
"10006578","2005-01-04T00:00:00.000","12:00:00","2006-01-05T00:00:00.000","10:00:00","18","2006-01-05T00:00:00.000","341","PETIT LARCENY","338","LARCENY,PETIT FROM BUILDING,UN","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","HOTEL/MOTEL","N.Y. POLICE DEPT","0","(null)","(null)","(null)","989581","217817","(null)","(null)","(null)",,"40.764533","-73.980754","(40.764533, -73.980754)","PATROL BORO MAN SOUTH","(null)","(null)","UNKNOWN","F"
